state_fips,state_abbr,municipality_name,county_name,total_active_licenses,has_consumption_license,has_distribution_license,has_limited_distribution,has_club_license,has_hotel_license,has_manufacturer,consumption_count,distribution_count,limited_distribution_count,club_count,hotel_count,manufacturer_count,grocery_can_sell_alcohol,population_2020,max_consumption_quota,consumption_slots_remaining,max_distribution_quota,distribution_slots_remaining,is_over_consumption_quota,is_over_distribution_quota,quota_notes
42,PA,Lycoming Twp,Lycoming,1,True,False,False,False,False,False,1,0,0,0,0,0,True,,38,37,,,False,,37 consumption slots available
42,PA,Lykens,Dauphin,3,True,False,False,True,False,False,1,0,0,2,0,0,True,1873,95,94,,,False,,94 consumption slots available
42,PA,Lykens Twp,Dauphin,1,False,False,False,True,False,False,0,0,0,1,0,0,False,,95,95,,,False,,95 consumption slots available
42,PA,Lynn Twp,Lehigh,8,True,True,False,False,False,True,2,1,0,0,0,3,True,,124,122,,,False,,122 consumption slots available
42,PA,Lyons,Berks,1,False,False,False,True,False,False,0,0,0,1,0,0,False,439,142,142,,,False,,142 consumption slots available
42,PA,Macungie,Lehigh,9,True,True,False,True,False,False,3,1,0,1,0,0,True,3257,124,121,,,False,,121 consumption slots available
42,PA,Madison Twp,Lackawanna,4,True,False,False,True,False,True,1,0,0,1,0,2,True,,71,70,,,False,,70 consumption slots available
42,PA,Mahaffey,Clearfield,2,True,False,False,False,False,False,1,0,0,0,0,0,True,329,26,25,,,False,,25 consumption slots available
42,PA,Mahanoy City,Schuylkill,13,True,True,False,True,False,False,9,1,0,2,0,0,True,3499,47,38,,,False,,38 consumption slots available
42,PA,Mahoning Twp,Montour,22,True,True,False,True,False,True,11,2,0,5,0,3,True,,6,-5,,,True,,Over consumption: 11/6 (grandfathered)
42,PA,Maidencreek Twp,Berks,9,True,True,False,True,True,True,4,1,0,2,1,1,True,,142,138,,,False,,138 consumption slots available
42,PA,Malvern,Chester,9,True,True,False,False,True,True,5,1,0,0,1,1,True,3419,178,173,,,False,,173 consumption slots available
42,PA,Manchester Borough,York,1,True,False,False,False,False,False,1,0,0,0,0,0,True,2800,152,151,,,False,,151 consumption slots available
42,PA,Manchester Twp,York,21,True,True,False,False,True,True,11,1,0,0,2,2,True,,152,141,,,False,,141 consumption slots available
42,PA,Manheim,Lancaster,9,True,True,False,True,False,True,1,1,0,2,0,4,True,5046,184,183,,,False,,183 consumption slots available
42,PA,Manheim Twp,Lancaster,58,True,True,False,True,True,True,44,3,0,1,7,5,True,,184,140,,,False,,140 consumption slots available
42,PA,Mann Twp,Bedford,1,False,False,False,False,False,True,0,0,0,0,0,1,False,,15,15,,,False,,15 consumption slots available
42,PA,Manns Choice,Bedford,1,True,False,False,False,False,False,1,0,0,0,0,0,True,316,15,14,,,False,,14 consumption slots available
42,PA,Manor,Westmoreland,3,True,False,False,True,False,False,1,0,0,2,0,0,True,3585,118,117,,,False,,117 consumption slots available
42,PA,Manor Twp,Lancaster,15,True,True,False,True,False,False,9,1,0,3,0,0,True,,184,175,,,False,,175 consumption slots available
42,PA,Mansfield,Tioga,8,True,True,False,False,True,True,5,1,0,0,2,1,True,2839,13,8,,,False,,8 consumption slots available
42,PA,Mapleton,Huntingdon,1,False,False,False,True,False,False,0,0,0,1,0,0,False,418,14,14,,,False,,14 consumption slots available
42,PA,Marcus Hook,Delaware,4,True,False,False,True,True,False,3,0,0,1,1,0,True,2454,192,189,,,False,,189 consumption slots available
42,PA,Marianna,Washington,1,False,False,False,True,False,False,0,0,0,1,0,0,False,399,69,69,,,False,,69 consumption slots available
42,PA,Marietta,Lancaster,9,True,False,False,True,True,True,5,0,0,3,2,1,True,2623,184,179,,,False,,179 consumption slots available
42,PA,Marion Heights Borough,Northumberland,2,True,False,False,True,False,False,1,0,0,1,0,0,True,560,30,29,,,False,,29 consumption slots available
42,PA,Marion Twp,Berks,3,False,True,False,True,False,False,0,1,0,1,0,0,True,,142,142,,,False,,142 consumption slots available
42,PA,Marklesburg Boro,Huntingdon,1,False,False,False,False,False,True,0,0,0,0,0,1,False,,14,14,,,False,,14 consumption slots available
42,PA,Markleysburg Boro,Fayette,1,False,False,False,False,False,False,0,0,0,0,0,0,False,,42,42,,,False,,42 consumption slots available
42,PA,Marlborough Twp,Montgomery,2,True,False,False,False,False,False,2,0,0,0,0,0,True,,285,283,,,False,,283 consumption slots available
42,PA,Marple Twp,Delaware,15,True,True,False,False,True,True,9,4,0,0,1,1,True,,192,183,,,False,,183 consumption slots available
42,PA,Mars Boro,Butler,1,False,False,False,False,False,True,0,0,0,0,0,1,False,,64,64,,,False,,64 consumption slots available
42,PA,Marshall Twp,Allegheny,21,True,True,False,True,True,True,16,1,0,1,2,1,True,,416,400,,,False,,400 consumption slots available
42,PA,Martic Twp,Lancaster,8,True,False,False,True,False,False,2,0,0,2,0,0,True,,184,182,,,False,,182 consumption slots available
42,PA,Martinsburg,Blair,1,False,False,False,True,False,False,0,0,0,1,0,0,False,1876,40,40,,,False,,40 consumption slots available
42,PA,Marysville,Perry,8,True,True,False,True,False,True,3,1,0,2,0,1,True,2652,15,12,,,False,,12 consumption slots available
42,PA,Masontown,Fayette,4,True,False,False,True,False,False,2,0,0,2,0,0,True,3276,42,40,,,False,,40 consumption slots available
42,PA,Matamoras,Pike,4,True,True,False,False,False,False,1,1,0,0,0,0,True,2362,19,18,,,False,,18 consumption slots available
42,PA,Maxatawny Twp,Berks,6,True,False,False,False,True,True,4,0,0,0,1,2,True,,142,138,,,False,,138 consumption slots available
42,PA,Mayfield,Lackawanna,8,True,True,False,True,True,False,5,1,0,1,1,0,True,1763,71,66,,,False,,66 consumption slots available
42,PA,Mcadoo,Schuylkill,4,True,False,False,True,False,False,1,0,0,2,0,0,True,2471,47,46,,,False,,46 consumption slots available
42,PA,Mccalmont Twp,Jefferson,2,False,False,False,False,False,False,0,0,0,0,0,0,False,,14,14,,,False,,14 consumption slots available
42,PA,Mccandless,Allegheny,34,True,True,False,False,True,False,28,1,0,0,2,0,True,29698,416,388,,,False,,388 consumption slots available
42,PA,Mcclure Borough,Snyder,1,False,False,False,True,False,False,0,0,0,1,0,0,False,889,13,13,,,False,,13 consumption slots available
42,PA,Mcconnellsburg,Fulton,5,True,False,False,True,False,False,3,0,0,2,0,0,True,1151,4,1,,,False,,1 consumption slots available
42,PA,Mcdonald,Washington,7,True,True,False,True,False,True,2,1,0,3,0,1,True,2060,69,67,,,False,,67 consumption slots available
42,PA,Mchenry Twp,Lycoming,2,True,False,False,False,False,False,2,0,0,0,0,0,True,,38,36,,,False,,36 consumption slots available
42,PA,Mcintyre Twp,Lycoming,2,True,False,False,True,False,False,1,0,0,1,0,0,True,,38,37,,,False,,37 consumption slots available
42,PA,Mckean,Erie,4,True,True,False,True,False,False,2,1,0,1,0,0,True,476,90,88,,,False,,88 consumption slots available
42,PA,Mckean Twp,Erie,5,True,False,False,False,True,False,5,0,0,0,1,0,True,,90,85,,,False,,85 consumption slots available
42,PA,Mckees Rocks,Allegheny,16,True,True,False,True,False,True,8,2,0,3,0,1,True,5920,416,408,,,False,,408 consumption slots available
42,PA,Mckeesport,Allegheny,18,True,True,False,True,False,False,11,2,0,3,0,0,True,17727,416,405,,,False,,405 consumption slots available
42,PA,Mcnett Twp,Lycoming,1,False,False,False,True,False,False,0,0,0,1,0,0,False,,38,38,,,False,,38 consumption slots available
42,PA,Mcsherrystown,Adams,5,True,False,False,True,False,False,1,0,0,3,0,0,True,3077,34,33,,,False,,33 consumption slots available
42,PA,Meadville,Crawford,27,True,True,False,True,False,True,14,2,0,4,0,3,True,13050,27,13,,,False,,13 consumption slots available
42,PA,Mechanicsburg,Cumberland,13,True,True,False,True,True,True,5,1,0,2,2,4,True,9311,86,81,,,False,,81 consumption slots available
42,PA,Mechanicsville,Schuylkill,1,False,False,False,True,False,False,0,0,0,1,0,0,False,461,47,47,,,False,,47 consumption slots available
42,PA,Media,Delaware,32,True,True,False,False,True,True,25,1,0,0,2,3,True,5901,192,167,,,False,,167 consumption slots available
42,PA,Mehoopany Twp,Wyoming,3,True,False,False,False,False,True,1,0,0,0,0,2,True,,8,7,,,False,,7 consumption slots available
42,PA,Menallen Twp,Fayette,8,True,True,False,True,False,True,4,1,0,1,0,1,True,,42,38,,,False,,38 consumption slots available
42,PA,Mercer,Mercer,9,True,True,False,True,False,False,4,1,0,2,0,0,True,1982,36,32,,,False,,32 consumption slots available
42,PA,Mercer Twp,Butler,1,False,True,False,False,False,False,0,1,0,0,0,0,True,,64,64,,,False,,64 consumption slots available
42,PA,Mercersburg,Franklin,8,True,True,False,True,True,False,5,1,0,2,3,0,True,1507,51,46,,,False,,46 consumption slots available
42,PA,Meshoppen,Wyoming,1,True,False,False,False,False,False,1,0,0,0,0,0,True,326,8,7,,,False,,7 consumption slots available
42,PA,Metal Twp,Franklin,4,True,False,False,True,True,False,2,0,0,1,1,0,True,,51,49,,,False,,49 consumption slots available
42,PA,Meyersdale,Somerset,9,True,True,False,True,False,False,4,1,0,3,0,0,True,2070,24,20,,,False,,20 consumption slots available
42,PA,Middle Paxton Twp,Dauphin,1,False,False,False,True,False,False,0,0,0,1,0,0,False,,95,95,,,False,,95 consumption slots available
42,PA,Middle Smithfield Tp,Monroe,16,True,False,False,False,True,True,14,0,0,0,1,1,True,,56,42,,,False,,42 consumption slots available
42,PA,Middleburg,Snyder,4,True,False,False,True,True,False,2,0,0,1,1,0,True,1325,13,11,,,False,,11 consumption slots available
42,PA,Middlecreek Twp,Somerset,3,True,False,False,False,False,False,2,0,0,0,0,0,True,,24,22,,,False,,22 consumption slots available
42,PA,Middleport,Schuylkill,1,True,False,False,False,False,False,1,0,0,0,0,0,True,362,47,46,,,False,,46 consumption slots available
42,PA,Middlesex Twp,Cumberland,9,True,True,False,False,True,False,8,1,0,0,2,0,True,,86,78,,,False,,78 consumption slots available
42,PA,Middletown,Dauphin,12,True,True,False,True,True,False,6,2,0,4,1,0,True,9533,95,89,,,False,,89 consumption slots available
42,PA,Middletown Twp,Bucks,45,True,True,False,True,True,True,31,3,0,2,2,4,True,,215,184,,,False,,184 consumption slots available
42,PA,Midland,Beaver,9,True,True,False,True,False,False,3,1,0,5,0,0,True,2433,56,53,,,False,,53 consumption slots available
42,PA,Midway,Washington,2,True,False,False,False,False,False,2,0,0,0,0,0,True,924,69,67,,,False,,67 consumption slots available
42,PA,Mifflin,Juniata,2,True,True,False,False,False,False,1,1,0,0,0,0,True,530,7,6,,,False,,6 consumption slots available
42,PA,Mifflin Twp,Columbia,3,True,False,False,True,False,False,1,0,0,1,0,0,True,,21,20,,,False,,20 consumption slots available
42,PA,Mifflinburg,Union,9,True,False,False,True,True,True,3,0,0,1,1,2,True,3485,14,11,,,False,,11 consumption slots available
42,PA,Mifflintown,Juniata,3,True,False,False,True,False,False,1,0,0,2,0,0,True,840,7,6,,,False,,6 consumption slots available
42,PA,Miles Twp,Centre,1,False,False,False,True,False,False,0,0,0,1,0,0,False,,52,52,,,False,,52 consumption slots available
42,PA,Milesburg,Centre,2,True,False,False,True,False,False,1,0,0,1,0,0,True,1093,52,51,,,False,,51 consumption slots available
42,PA,Milford,Pike,12,True,True,False,False,True,True,8,1,0,0,3,1,True,1103,19,11,,,False,,11 consumption slots available
42,PA,Milford Twp,Juniata,14,True,False,False,True,False,True,10,0,0,1,0,1,True,,7,-3,,,True,,Over consumption: 10/7 (grandfathered)
42,PA,Mill Creek Boro,Huntingdon,1,False,False,False,True,False,False,0,0,0,1,0,0,False,,14,14,,,False,,14 consumption slots available
42,PA,Mill Creek Twp,Lycoming,1,False,False,False,False,False,True,0,0,0,0,0,1,False,,38,38,,,False,,38 consumption slots available
42,PA,Mill Hall,Clinton,2,True,False,False,False,True,True,1,0,0,0,1,1,True,1479,12,11,,,False,,11 consumption slots available
42,PA,Mill Village,Erie,1,True,False,False,False,False,False,1,0,0,0,0,0,True,,90,89,,,False,,89 consumption slots available
42,PA,Millcreek Twp,Erie,80,True,True,False,True,True,True,56,6,0,5,1,3,True,,90,34,,,False,,34 consumption slots available
42,PA,Miller Twp,Huntingdon,1,True,False,False,False,False,False,1,0,0,0,0,0,True,,14,13,,,False,,13 consumption slots available
42,PA,Millersburg,Dauphin,5,True,False,False,True,True,False,3,0,0,2,2,0,True,2545,95,92,,,False,,92 consumption slots available
42,PA,Millerstown,Perry,1,True,False,False,False,False,False,1,0,0,0,0,0,True,691,15,14,,,False,,14 consumption slots available
42,PA,Millersville,Lancaster,10,True,True,False,False,False,True,3,1,0,0,0,3,True,7903,184,181,,,False,,181 consumption slots available
42,PA,Millheim,Centre,6,True,False,False,True,True,True,1,0,0,2,1,2,True,831,52,51,,,False,,51 consumption slots available
42,PA,Millvale,Allegheny,18,True,True,False,True,False,True,12,2,0,1,0,3,True,3376,416,404,,,False,,404 consumption slots available
42,PA,Milton,Northumberland,16,True,True,False,True,False,False,6,1,0,3,0,0,True,6609,30,24,,,False,,24 consumption slots available
42,PA,Minersville,Schuylkill,10,True,False,False,True,True,False,8,0,0,1,1,0,True,4370,47,39,,,False,,39 consumption slots available
42,PA,Mohnton,Berks,1,False,False,False,True,False,False,0,0,0,1,0,0,False,2927,142,142,,,False,,142 consumption slots available
42,PA,Monaca,Beaver,12,True,False,False,True,True,False,6,0,0,5,1,0,True,5625,56,50,,,False,,50 consumption slots available
42,PA,Monessen,Westmoreland,17,True,True,False,True,False,False,7,1,0,9,0,0,True,6876,118,111,,,False,,111 consumption slots available
42,PA,Monongahela,Washington,10,True,True,False,True,False,False,4,1,0,3,0,0,True,4159,69,65,,,False,,65 consumption slots available
42,PA,Monongahela Twp,Greene,1,True,False,False,False,False,False,1,0,0,0,0,0,True,,11,10,,,False,,10 consumption slots available
42,PA,Monroe Borough,Bradford,2,True,False,False,False,False,False,2,0,0,0,0,0,True,478,19,17,,,False,,17 consumption slots available
42,PA,Monroe Twp,Juniata,27,True,False,False,True,True,True,19,0,0,2,1,2,True,,7,-12,,,True,,Over consumption: 19/7 (grandfathered)
42,PA,Monroeville,Allegheny,56,True,True,False,True,True,True,38,3,0,4,2,1,True,,416,378,,,False,,378 consumption slots available
42,PA,Montgomery,Lycoming,6,True,True,False,True,False,True,1,1,0,1,0,1,True,1568,38,37,,,False,,37 consumption slots available
42,PA,Montgomery Twp,Montgomery,32,True,True,False,False,True,True,25,2,0,0,3,1,True,,285,260,,,False,,260 consumption slots available
42,PA,Montour Twp,Columbia,4,True,True,False,True,False,False,2,1,0,1,0,0,True,,21,19,,,False,,19 consumption slots available
42,PA,Montoursville,Lycoming,9,True,True,False,True,True,False,7,1,0,1,1,0,True,4750,38,31,,,False,,31 consumption slots available
42,PA,Montrose,Susquehanna,3,True,True,False,False,True,False,2,1,0,0,1,0,True,1290,12,10,,,False,,10 consumption slots available
42,PA,Moon Twp,Allegheny,33,True,True,False,True,True,False,24,1,0,2,4,0,True,,416,392,,,False,,392 consumption slots available
42,PA,Moore Twp,Northampton,6,True,False,False,True,True,False,3,0,0,2,1,0,True,,104,101,,,False,,101 consumption slots available
42,PA,Moosic,Lackawanna,24,True,True,False,True,True,False,21,1,0,1,1,0,True,5959,71,50,,,False,,50 consumption slots available
42,PA,Moreland Twp,Lycoming,1,False,False,False,False,False,True,0,0,0,0,0,1,False,,38,38,,,False,,38 consumption slots available
42,PA,Morgan Twp,Greene,3,True,False,False,True,False,True,1,0,0,1,0,1,True,,11,10,,,False,,10 consumption slots available
42,PA,Morris Twp,Clearfield,7,True,False,False,True,False,True,3,0,0,2,0,1,True,,26,23,,,False,,23 consumption slots available
42,PA,Morrisville,Bucks,11,True,True,False,False,False,True,7,1,0,0,0,3,True,9809,215,208,,,False,,208 consumption slots available
42,PA,Morton,Delaware,6,True,False,False,True,False,False,3,0,0,1,0,0,True,2778,192,189,,,False,,189 consumption slots available
42,PA,Moscow,Lackawanna,5,True,True,False,True,True,False,3,1,0,1,1,0,True,2039,71,68,,,False,,68 consumption slots available
42,PA,Mount Carbon,Schuylkill,1,True,False,False,False,False,False,1,0,0,0,0,0,True,91,47,46,,,False,,46 consumption slots available
42,PA,Mount Carmel,Northumberland,19,True,True,False,True,False,True,5,1,0,7,0,1,True,5725,30,25,,,False,,25 consumption slots available
42,PA,Mount Holly Springs,Cumberland,4,True,True,False,True,True,False,2,1,0,1,1,0,True,1995,86,84,,,False,,84 consumption slots available
42,PA,Mount Jewett,Mckean,1,False,False,False,True,False,False,0,0,0,1,0,0,False,858,13,13,,,False,,13 consumption slots available
42,PA,Mount Joy,Lancaster,14,True,True,False,True,True,True,7,1,0,1,1,5,True,8325,184,177,,,False,,177 consumption slots available
42,PA,Mount Joy Twp,Lancaster,9,True,True,False,False,False,True,4,1,0,0,0,3,True,,184,180,,,False,,180 consumption slots available
42,PA,Mount Oliver,Allegheny,4,True,True,False,False,False,False,3,1,0,0,0,0,True,3394,416,413,,,False,,413 consumption slots available
42,PA,Mount Penn,Berks,2,True,True,False,False,False,False,1,1,0,0,0,0,True,3240,142,141,,,False,,141 consumption slots available
42,PA,Mount Pleasant,Westmoreland,16,True,True,False,True,True,True,8,2,0,5,1,1,True,4245,118,110,,,False,,110 consumption slots available
42,PA,Mount Pocono,Monroe,7,True,True,False,False,True,False,6,1,0,0,1,0,True,3089,56,50,,,False,,50 consumption slots available
42,PA,Mount Union,Huntingdon,4,True,True,False,False,False,False,1,1,0,0,0,0,True,2308,14,13,,,False,,13 consumption slots available
42,PA,Mount Wolf,York,1,False,False,False,True,False,False,0,0,0,1,0,0,False,1368,152,152,,,False,,152 consumption slots available
42,PA,Mountville,Lancaster,3,True,False,False,True,True,False,2,0,0,1,1,0,True,3017,184,182,,,False,,182 consumption slots available
42,PA,Mt Carmel Twp,Northumberland,8,True,False,False,True,False,False,1,0,0,4,0,0,True,,30,29,,,False,,29 consumption slots available
42,PA,Mt Joy Twp,Adams,6,True,False,False,False,True,True,5,0,0,0,2,1,True,,34,29,,,False,,29 consumption slots available
42,PA,Mt Lebanon Twp,Allegheny,35,True,False,False,False,True,True,30,0,0,0,1,2,True,,416,386,,,False,,386 consumption slots available
42,PA,Mt Pleasant Twp,Westmoreland,36,True,True,False,True,False,True,16,1,0,10,0,8,True,,118,102,,,False,,102 consumption slots available
42,PA,Muhlenberg Twp,Berks,24,True,True,False,True,True,False,15,1,0,5,2,0,True,,142,127,,,False,,127 consumption slots available
42,PA,Muncy,Lycoming,4,True,False,False,True,True,False,3,0,0,1,1,0,True,2440,38,35,,,False,,35 consumption slots available
42,PA,Muncy Creek Twp,Lycoming,6,True,True,False,False,False,True,4,1,0,0,0,1,True,,38,34,,,False,,34 consumption slots available
42,PA,Muncy Twp,Lycoming,3,True,False,False,True,False,False,2,0,0,1,0,0,True,,38,36,,,False,,36 consumption slots available
42,PA,Munhall,Allegheny,13,True,True,False,True,False,False,6,1,0,3,0,0,True,10774,416,410,,,False,,410 consumption slots available
42,PA,Murrysville,Westmoreland,33,True,True,False,True,False,False,24,3,0,3,0,0,True,,118,94,,,False,,94 consumption slots available
42,PA,Myerstown,Lebanon,7,True,True,False,True,False,False,1,1,0,2,0,0,True,3094,47,46,,,False,,46 consumption slots available
42,PA,N Versailles Twp,Allegheny,11,True,True,False,True,False,False,9,1,0,1,0,0,True,,416,407,,,False,,407 consumption slots available
42,PA,Nanticoke City,Luzerne,16,True,False,False,True,False,False,10,0,0,5,0,0,True,10628,108,98,,,False,,98 consumption slots available
42,PA,Nanty Glo,Cambria,6,True,True,False,True,False,False,2,1,0,3,0,0,True,,44,42,,,False,,42 consumption slots available
42,PA,Napier Twp,Bedford,4,True,True,False,True,True,True,1,1,0,1,1,1,True,,15,14,,,False,,14 consumption slots available
42,PA,Narberth,Montgomery,6,True,True,False,False,False,False,4,1,0,0,0,0,True,4492,285,281,,,False,,281 consumption slots available
42,PA,Nazareth,Northampton,12,True,True,False,True,False,True,2,1,0,4,0,3,True,6053,104,102,,,False,,102 consumption slots available
42,PA,Nescopeck,Luzerne,3,True,False,False,True,False,False,2,0,0,1,0,0,True,1480,108,106,,,False,,106 consumption slots available
42,PA,Nescopeck Twp,Luzerne,1,False,False,False,False,False,True,0,0,0,0,0,1,False,,108,108,,,False,,108 consumption slots available
42,PA,Neshannock Twp,Lawrence,10,True,False,False,False,False,False,8,0,0,0,0,0,True,,28,20,,,False,,20 consumption slots available
42,PA,Nesquehoning,Carbon,8,True,False,False,True,True,True,4,0,0,3,1,1,True,3336,21,17,,,False,,17 consumption slots available
42,PA,Nether Providence Tp,Delaware,2,True,False,False,True,False,False,1,0,0,1,0,0,True,,192,191,,,False,,191 consumption slots available
42,PA,Neville Twp,Allegheny,5,True,False,False,False,True,False,5,0,0,0,1,0,True,,416,411,,,False,,411 consumption slots available
42,PA,New Alexandria,Westmoreland,1,True,False,False,False,False,False,1,0,0,0,0,0,True,501,118,117,,,False,,117 consumption slots available
42,PA,New Berlin,Union,1,False,False,False,True,False,False,0,0,0,1,0,0,False,801,14,14,,,False,,14 consumption slots available
42,PA,New Bethlehem,Clarion,7,True,True,False,True,False,False,3,1,0,3,0,0,True,978,12,9,,,False,,9 consumption slots available
42,PA,New Brighton,Beaver,12,True,True,False,True,False,True,7,1,0,3,0,1,True,5729,56,49,,,False,,49 consumption slots available
42,PA,New Britain,Bucks,1,True,False,False,False,False,False,1,0,0,0,0,0,True,2836,215,214,,,False,,214 consumption slots available
42,PA,New Britain Twp,Bucks,10,True,False,False,False,False,True,5,0,0,0,0,1,True,,215,210,,,False,,210 consumption slots available
42,PA,New Castle,Lawrence,38,True,True,False,True,False,True,15,2,0,11,0,4,True,21926,28,13,,,False,,13 consumption slots available
42,PA,New Cumberland,Cumberland,13,True,True,False,True,False,True,3,1,0,2,0,1,True,7507,86,83,,,False,,83 consumption slots available
42,PA,New Eagle,Washington,2,False,False,False,True,False,False,0,0,0,2,0,0,False,2049,69,69,,,False,,69 consumption slots available
42,PA,New Freedom,York,8,True,False,False,True,False,True,3,0,0,1,0,2,True,4877,152,149,,,False,,149 consumption slots available
42,PA,New Galilee,Beaver,2,False,False,False,True,False,False,0,0,0,2,0,0,False,330,56,56,,,False,,56 consumption slots available
42,PA,New Garden Twp,Chester,5,True,False,False,False,False,True,4,0,0,0,0,1,True,,178,174,,,False,,174 consumption slots available
42,PA,New Hanover Twp,Montgomery,8,True,False,False,True,True,True,5,0,0,1,1,1,True,,285,280,,,False,,280 consumption slots available
42,PA,New Holland,Lancaster,4,True,True,False,True,False,False,2,1,0,1,0,0,True,5743,184,182,,,False,,182 consumption slots available
42,PA,New Hope,Bucks,23,True,False,False,False,True,True,18,0,0,0,3,2,True,2612,215,197,,,False,,197 consumption slots available
42,PA,New Kensington,Westmoreland,30,True,True,False,True,True,True,18,3,0,3,1,3,True,12170,118,100,,,False,,100 consumption slots available
42,PA,New Milford,Susquehanna,4,True,False,False,False,True,False,4,0,0,0,1,0,True,812,12,8,,,False,,8 consumption slots available
42,PA,New Milford Twp,Susquehanna,4,True,False,False,False,True,False,4,0,0,0,1,0,True,,12,8,,,False,,8 consumption slots available
42,PA,New Oxford,Adams,4,False,False,False,True,False,False,0,0,0,1,0,0,False,1868,34,34,,,False,,34 consumption slots available
42,PA,New Philadelphia,Schuylkill,3,True,True,False,False,False,False,2,1,0,0,0,0,True,1054,47,45,,,False,,45 consumption slots available
42,PA,New Ringgold,Schuylkill,2,True,False,False,True,False,False,1,0,0,1,0,0,True,253,47,46,,,False,,46 consumption slots available
42,PA,New Salem,York,1,True,False,False,False,False,False,1,0,0,0,0,0,True,822,152,151,,,False,,151 consumption slots available
42,PA,New Sewickley Twp,Beaver,8,True,False,False,True,False,True,5,0,0,1,0,1,True,,56,51,,,False,,51 consumption slots available
42,PA,New Stanton,Westmoreland,8,True,False,False,True,True,True,5,0,0,1,1,1,True,2339,118,113,,,False,,113 consumption slots available
42,PA,New Wilmington,Lawrence,2,True,False,False,False,False,False,1,0,0,0,0,0,True,2092,28,27,,,False,,27 consumption slots available
42,PA,Newberry Twp,York,11,True,True,False,True,True,True,8,1,0,1,1,1,True,,152,144,,,False,,144 consumption slots available
42,PA,Newburg,Clearfield,1,True,False,False,False,False,False,1,0,0,0,0,0,True,,26,25,,,False,,25 consumption slots available
42,PA,Newell,Fayette,1,False,False,False,True,False,False,0,0,0,1,0,0,False,513,42,42,,,False,,42 consumption slots available
42,PA,Newlin Twp,Chester,2,False,False,False,False,False,True,0,0,0,0,0,1,False,,178,178,,,False,,178 consumption slots available
42,PA,Newport,Perry,5,True,True,False,True,False,False,3,1,0,1,0,0,True,1485,15,12,,,False,,12 consumption slots available
42,PA,Newport Twp,Luzerne,9,True,False,False,True,False,False,7,0,0,2,0,0,True,,108,101,,,False,,101 consumption slots available
42,PA,Newry,Blair,1,True,False,False,False,False,False,1,0,0,0,0,0,True,230,40,39,,,False,,39 consumption slots available
42,PA,Newton Twp,Lackawanna,5,True,False,False,True,False,True,1,0,0,1,0,1,True,,71,70,,,False,,70 consumption slots available
42,PA,Newtown,Bucks,9,True,True,False,False,True,True,5,2,0,0,2,1,True,2268,215,210,,,False,,210 consumption slots available
42,PA,Newtown Twp,Delaware,44,True,True,False,True,True,True,34,2,0,1,3,3,True,,192,158,,,False,,158 consumption slots available
42,PA,Newville,Cumberland,2,False,False,False,True,False,True,0,0,0,1,0,1,False,1376,86,86,,,False,,86 consumption slots available
42,PA,Nicholson,Wyoming,3,True,False,False,False,False,False,3,0,0,0,0,0,True,696,8,5,,,False,,5 consumption slots available
42,PA,Nicholson Twp,Wyoming,1,True,False,False,False,False,False,1,0,0,0,0,0,True,,8,7,,,False,,7 consumption slots available
42,PA,Nockamixon Twp,Bucks,4,True,True,False,False,True,False,3,1,0,0,2,0,True,,215,212,,,False,,212 consumption slots available
42,PA,Norristown,Montgomery,30,True,True,False,True,True,True,16,1,0,6,1,2,True,35748,285,269,,,False,,269 consumption slots available
42,PA,North Abington Twp,Lackawanna,1,True,False,False,False,False,False,1,0,0,0,0,0,True,,71,70,,,False,,70 consumption slots available
42,PA,North Annville Twp,Lebanon,1,False,False,False,False,False,True,0,0,0,0,0,1,False,,47,47,,,False,,47 consumption slots available
42,PA,North Apollo,Armstrong,1,True,False,False,False,False,False,1,0,0,0,0,0,True,1252,21,20,,,False,,20 consumption slots available
42,PA,North Belle Vernon,Westmoreland,4,True,False,False,True,False,False,3,0,0,1,0,0,True,1873,118,115,,,False,,115 consumption slots available
42,PA,North Bethlehem Twp,Washington,4,True,False,False,False,True,True,3,0,0,0,1,1,True,,69,66,,,False,,66 consumption slots available
42,PA,North Braddock,Allegheny,6,True,False,False,True,False,False,3,0,0,3,0,0,True,4320,416,413,,,False,,413 consumption slots available
42,PA,North Branch Twp,Wyoming,2,True,False,False,False,True,False,2,0,0,0,1,0,True,,8,6,,,False,,6 consumption slots available
42,PA,North Buffalo Twp,Armstrong,5,True,False,False,True,False,False,2,0,0,1,0,0,True,,21,19,,,False,,19 consumption slots available
42,PA,North Catasauqua,Northampton,3,True,False,False,True,False,False,2,0,0,1,0,0,True,2971,104,102,,,False,,102 consumption slots available
42,PA,North Center Twp,Columbia,1,False,False,False,False,False,True,0,0,0,0,0,1,False,,21,21,,,False,,21 consumption slots available
42,PA,North Charleroi,Washington,3,True,False,False,True,False,False,1,0,0,2,0,0,True,1303,69,68,,,False,,68 consumption slots available
42,PA,North Codorus Twp,York,7,True,False,False,False,False,True,4,0,0,0,0,1,True,,152,148,,,False,,148 consumption slots available
42,PA,North Cornwall Twp,Lebanon,11,True,True,False,False,False,True,8,2,0,0,0,1,True,,47,39,,,False,,39 consumption slots available
42,PA,North Coventry Twp,Chester,10,True,True,False,True,False,True,6,1,0,1,0,2,True,,178,172,,,False,,172 consumption slots available
42,PA,North East,Erie,12,True,True,False,True,False,True,1,1,0,4,0,2,True,4106,90,89,,,False,,89 consumption slots available
